AMT_CREDIT_MAX_OVERDUE,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CNT_CREDIT_PROLONG,CREDIT_ACTIVE,CREDIT_CURRENCY,CREDIT_DAY_OVERDUE,CUST_ID,DAYS_CREDIT,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,SK_BUREAU_ID,SK_ID_CURR
0,901,351,2159,0,0,1,USD,0,90222,116,151,100,3814,3814
0,762,7879,444,0,0,1,USD,0,90229,13,153,0,3815,3815
0,909,6820,602,0,0,0,USD,0,90230,55,152,0,3816,3816
0,530,247,1868,0,0,1,USD,0,90231,82,153,135,3817,3817
0,715,3649,2046,0,0,1,USD,0,90233,194,201,0,3818,3818
2469,407,9732,845,0,0,1,USD,0,90235,4,104,0,3819,3819
0,665,6566,1465,0,0,1,USD,0,90236,22,276,0,3820,3820
0,939,2170,2617,0,0,1,USD,0,90237,229,162,0,3821,3821
0,280,8128,2071,0,0,1,USD,0,90238,103,48,0,3822,3822
0,916,6697,2194,0,0,1,USD,0,90241,294,125,105,3823,3823
0,851,7631,2352,0,0,1,USD,0,90242,41,159,0,3824,3824
0,938,9177,1737,0,0,1,USD,0,90244,144,195,0,3825,3825
0,168,6130,26,0,0,1,USD,0,90245,56,212,0,3826,3826
2344,683,9631,949,0,0,1,USD,0,90246,63,122,0,3827,3827
0,192,774,1657,0,58,1,USD,0,90247,312,18,115,3828,3828
0,250,8129,1549,0,0,1,USD,0,90249,3,164,0,3829,3829
3453,260,4546,1792,0,0,0,USD,0,90251,138,93,0,3830,3830
0,263,1099,2947,0,0,0,USD,0,90252,53,166,0,3831,3831
0,347,7579,2691,0,0,0,USD,0,90253,114,48,0,3832,3832
0,887,3641,1271,0,0,1,USD,0,90255,55,167,105,3833,3833
0,367,3980,235,0,58,1,USD,0,90256,114,59,0,3834,3834
0,516,462,2397,0,0,1,USD,0,90257,18,134,0,3835,3835
0,75,4945,1841,0,53,1,USD,0,90260,226,42,0,3836,3836
0,763,9532,1038,0,0,1,USD,0,90261,11,120,0,3837,3837
0,543,5194,2155,0,0,1,USD,0,90264,233,37,0,3838,3838
0,151,2789,1589,0,0,1,USD,0,90267,146,76,0,3839,3839
0,415,5659,2291,0,0,1,USD,0,90269,11,349,0,3840,3840
0,784,2720,2129,0,0,1,USD,0,90271,71,224,0,3841,3841
0,929,1159,1314,0,0,1,USD,0,90273,85,143,140,3842,3842
0,962,3113,252,0,0,1,USD,0,90276,9,123,0,3843,3843
0,186,4502,2330,0,0,1,USD,0,90277,66,187,0,3844,3844
0,366,687,491,0,0,1,USD,0,90278,190,28,0,3845,3845
0,205,9865,840,0,0,1,USD,0,90280,15,102,0,3846,3846
0,958,8924,1898,0,93,1,USD,0,90282,4,250,0,3847,3847
0,94,7759,1141,0,0,1,USD,0,90283,12,119,0,3848,3848
0,329,4652,1146,0,0,1,USD,0,90285,135,349,0,3849,3849
0,353,373,222,0,0,1,USD,0,90286,269,89,145,3850,3850
0,224,2789,2782,0,41,1,USD,0,90288,22,356,150,3851,3851
0,847,5196,923,0,0,1,USD,0,90290,127,103,0,3852,3852
0,129,213,896,305,0,1,USD,76,90293,286,13,0,3853,3853
0,284,538,1278,0,0,1,USD,0,90296,299,57,0,3854,3854
0,896,2041,2147,0,0,1,USD,0,90300,2,141,0,3855,3855
0,858,2522,2674,0,0,1,USD,0,90302,69,143,0,3856,3856
0,588,4136,768,0,0,1,USD,0,90308,346,1,0,3857,3857
0,997,415,2284,0,0,1,USD,0,90309,64,190,0,3858,3858
0,693,5588,269,0,0,1,USD,0,90312,133,4,0,3859,3859
0,25,1039,665,51,0,1,USD,47,90313,9,133,0,3860,3860
0,950,8149,394,0,0,0,USD,0,90314,344,110,155,3861,3861
0,79,2859,59,0,0,0,USD,0,90319,37,209,0,3862,3862
0,237,7290,1265,0,0,0,USD,0,90320,110,10,-40,3863,3863
0,994,176,2809,0,0,1,USD,0,90323,44,123,45,3864,3864
0,71,8077,1877,0,0,1,USD,0,90325,38,222,0,3865,3865
0,190,360,981,0,0,1,USD,0,90326,39,103,0,3866,3866
0,971,6375,618,0,0,1,USD,0,90328,51,195,65,3867,3867
0,284,3229,1361,0,0,1,USD,0,90330,51,182,0,3868,3868
0,951,7595,1872,0,0,1,USD,0,90333,39,133,0,3869,3869
0,364,3918,2073,0,0,1,USD,0,90336,27,112,0,3870,3870
0,731,7052,2417,0,0,1,USD,0,90338,1,263,125,3871,3871
1309,610,5780,2112,0,0,1,USD,0,90339,100,210,0,3872,3872
0,546,9377,367,0,82,1,USD,0,90340,240,5,20,3873,3873
0,843,2911,671,0,0,1,USD,0,90342,305,13,0,3874,3874
0,13,4883,33,0,0,0,USD,0,90344,7,125,160,3875,3875
0,386,5536,1729,0,0,1,USD,0,90345,73,279,0,3876,3876
0,945,101,2968,0,0,1,USD,0,90346,25,119,235,3877,3877
0,823,1160,1177,0,0,1,USD,0,90348,2,120,270,3878,3878
0,788,2213,2200,0,0,1,USD,0,90349,21,222,55,3879,3879
0,149,8586,806,0,0,1,USD,0,90351,127,452,0,3880,3880
0,392,2115,2488,0,0,1,USD,0,90354,160,27,0,3881,3881
0,424,5479,2531,0,0,1,USD,0,90357,18,131,0,3882,3882
0,714,398,1490,0,0,1,USD,0,90358,24,111,0,3883,3883
0,136,5725,1367,0,0,0,USD,0,90359,29,162,95,3884,3884
0,52,4221,730,0,0,1,USD,0,90360,105,134,0,3885,3885
0,526,3695,914,0,0,1,USD,0,90364,249,6,0,3886,3886
0,758,3694,116,0,0,1,USD,0,90367,128,183,130,3887,3887
0,943,3099,1220,0,0,1,USD,61,90368,15,127,0,3888,3888
0,602,4902,1331,0,0,1,USD,0,90371,44,136,0,3889,3889
0,132,6262,1183,0,0,0,USD,0,90376,249,4,0,3890,3890
0,749,757,1035,0,0,1,USD,0,90378,154,11,0,3891,3891
0,437,5388,507,0,0,1,USD,0,90379,57,219,0,3892,3892
0,658,4263,941,0,0,1,USD,0,90381,2,129,0,3893,3893
0,897,9898,2070,0,0,1,USD,0,90382,179,96,0,3894,3894
0,183,16,25,0,0,1,USD,0,90384,31,156,0,3895,3895
0,519,6148,157,0,0,1,USD,0,90385,1,139,45,3896,3896
0,271,3661,2544,0,0,1,USD,0,90386,0,199,0,3897,3897
0,905,9367,1853,0,0,1,USD,0,90387,79,167,0,3898,3898
0,684,696,1214,0,0,1,USD,0,90389,96,131,0,3899,3899
0,553,6,211,0,0,1,USD,0,90392,17,159,280,3900,3900
0,329,9251,1184,0,0,1,USD,0,90393,205,330,0,3901,3901
0,754,4220,1172,0,0,1,USD,0,90394,11,218,0,3902,3902
0,574,9365,1085,0,0,1,USD,0,90395,3,154,0,3903,3903
0,748,8821,2200,0,0,1,USD,0,90400,310,30,0,3904,3904
0,973,5559,422,0,0,0,USD,0,90406,60,104,0,3905,3905
0,667,5593,1688,0,0,1,USD,0,90410,112,33,0,3906,3906
1958,588,6303,659,0,0,1,USD,0,90412,47,107,65,3907,3907
0,567,9707,1845,0,0,1,USD,0,90418,316,147,0,3908,3908
0,155,7371,862,0,0,1,USD,0,90420,225,332,70,3909,3909
0,892,5892,774,0,0,1,USD,0,90425,111,6,185,3910,3910
0,276,6110,2972,0,0,0,USD,0,90427,57,108,0,3911,3911
0,576,6482,865,152,0,1,USD,44,90431,50,133,0,3912,3912
0,833,5766,373,0,0,1,USD,0,90434,126,110,0,3913,3913
0,762,6884,2843,17,0,1,USD,47,90438,44,119,120,3914,3914
0,754,8417,2642,0,0,0,USD,0,90441,89,271,160,3915,3915
0,796,4856,2529,0,0,1,USD,0,90443,115,36,0,3916,3916
0,878,3311,1765,0,0,0,USD,0,90444,235,247,0,3917,3917
0,680,2818,1949,0,0,1,USD,0,90445,107,205,0,3918,3918
0,176,192,2578,0,0,1,USD,0,90446,23,277,0,3919,3919
0,452,3818,258,0,0,1,USD,0,90449,64,121,0,3920,3920
0,900,2675,466,0,0,1,USD,0,90451,19,126,200,3921,3921
0,906,1896,1187,0,0,1,USD,0,90454,19,107,0,3922,3922
0,711,841,505,0,0,1,USD,0,90457,97,114,0,3923,3923
0,134,2616,2255,0,69,1,USD,0,90459,37,109,160,3924,3924
0,406,4458,803,43,0,1,USD,41,90460,24,160,0,3925,3925
0,45,7623,1629,106,0,1,USD,74,90462,68,211,0,3926,3926
0,377,9625,2467,0,0,1,USD,0,90464,70,123,105,3927,3927
0,490,9555,2750,0,0,1,USD,0,90466,197,50,0,3928,3928
6464,531,4441,2980,0,0,1,USD,0,90467,51,120,0,3929,3929
0,402,1216,2461,0,0,1,USD,0,90471,117,38,0,3930,3930
0,673,686,1514,93,0,1,USD,79,90475,40,127,0,3931,3931
0,106,8577,2924,0,0,1,USD,0,90476,19,160,0,3932,3932
0,212,2695,759,0,0,1,USD,0,90478,178,19,130,3933,3933
0,664,8742,1982,0,0,1,USD,0,90479,150,60,110,3934,3934
0,788,6605,1714,0,0,1,USD,0,90482,63,255,0,3935,3935
0,651,4428,1046,77,0,1,USD,97,90484,476,19,0,3936,3936
0,207,4208,660,0,0,1,USD,0,90485,45,119,0,3937,3937
0,275,9888,507,0,0,1,USD,0,90500,86,171,85,3938,3938
0,18,3728,2035,0,0,1,USD,0,90503,169,33,0,3939,3939
0,195,6882,1360,0,0,1,USD,0,90507,28,182,0,3940,3940
0,681,6856,1146,0,0,1,USD,0,90508,39,171,0,3941,3941
0,468,8607,2457,0,0,1,USD,0,90513,76,162,0,3942,3942
0,505,8534,1509,0,0,1,USD,0,90514,34,213,0,3943,3943
0,474,8295,1116,0,88,1,USD,0,90517,50,116,0,3944,3944
0,108,7603,2385,0,0,1,USD,0,90518,86,158,0,3945,3945
0,248,4668,2755,0,0,0,USD,0,90521,314,82,0,3946,3946
6222,161,4478,1093,0,73,0,USD,0,90524,3,291,0,3947,3947
0,3,2232,2680,0,0,1,USD,0,90525,67,197,0,3948,3948
0,465,1641,1479,0,0,1,USD,0,90526,108,18,0,3949,3949
0,123,9958,2249,0,0,0,USD,0,90530,138,24,0,3950,3950
0,787,941,753,0,0,1,USD,0,90531,136,31,0,3951,3951
0,34,7253,1521,0,0,1,USD,0,90536,18,160,210,3952,3952
0,306,5834,2336,0,0,1,USD,0,90538,126,160,0,3953,3953
0,767,939,2269,0,0,1,USD,0,90539,310,108,0,3954,3954
0,32,3422,2290,0,0,1,USD,0,90542,1,203,0,3955,3955
0,712,8616,31,0,0,0,USD,0,90547,36,114,0,3956,3956
0,190,6763,173,0,0,1,USD,0,90549,344,8,0,3957,3957
0,901,5746,471,0,0,1,USD,0,90552,115,39,0,3958,3958
0,908,9698,2185,0,0,1,USD,0,90554,10,442,0,3959,3959
0,718,9549,1319,155,41,1,USD,59,90555,96,190,0,3960,3960
0,468,8767,1825,0,0,1,USD,0,90557,248,9,0,3961,3961
0,130,3684,185,0,0,1,USD,0,90559,1,101,115,3962,3962
0,554,8206,2151,0,0,1,USD,0,90560,206,68,165,3963,3963
0,402,3324,2496,0,0,1,USD,0,90562,22,134,0,3964,3964
0,53,162,2,0,0,1,USD,0,90564,16,198,0,3965,3965
0,152,8524,2037,0,0,1,USD,0,90566,163,23,0,3966,3966
0,939,1573,1310,0,0,1,USD,0,90569,23,114,-115,3967,3967
0,743,5456,1388,0,0,1,USD,0,90573,90,127,0,3968,3968
0,473,875,763,0,0,1,USD,0,90574,75,121,0,3969,3969
0,131,9136,654,0,0,0,USD,0,90575,118,99,0,3970,3970
0,480,7121,1153,0,0,1,USD,0,90580,53,131,0,3971,3971
0,851,3240,1958,0,0,1,USD,0,90584,64,234,0,3972,3972
0,21,5924,1092,0,0,1,USD,0,90585,39,166,0,3973,3973
0,707,3979,1896,0,0,1,USD,0,90587,77,126,100,3974,3974
0,945,5526,1833,0,0,1,USD,0,90588,2,163,0,3975,3975
0,135,38,2335,0,0,1,USD,0,90589,80,335,0,3976,3976
0,764,5670,1882,0,0,1,USD,0,90592,63,111,0,3977,3977
0,871,9840,2038,0,0,1,USD,0,90596,56,134,0,3978,3978
0,167,4739,1809,0,0,1,USD,0,90597,14,214,0,3979,3979
0,774,589,1418,116,0,0,USD,35,90600,164,63,0,3980,3980
0,448,5811,199,0,0,1,USD,0,90601,187,60,0,3981,3981
0,643,1503,223,0,0,1,USD,0,90603,187,16,0,3982,3982
0,835,9464,1150,0,0,1,USD,0,90604,29,118,0,3983,3983
0,676,9079,105,0,0,1,USD,0,90607,102,178,0,3984,3984
0,351,6301,1404,0,0,1,USD,0,90608,70,126,0,3985,3985
0,817,5384,990,0,0,1,USD,0,90612,6,120,0,3986,3986
0,421,9248,753,0,0,0,USD,0,90614,11,116,0,3987,3987
0,132,7432,1293,0,0,0,USD,0,90615,4,112,0,3988,3988
0,184,7794,651,0,0,1,USD,0,90616,99,111,0,3989,3989
0,95,798,2734,0,0,1,USD,0,90617,210,12,0,3990,3990
0,608,5140,2735,0,0,1,USD,0,90618,15,159,0,3991,3991
0,896,8731,1015,0,0,0,USD,0,90619,67,138,0,3992,3992
0,491,2959,2310,0,0,1,USD,0,90620,148,36,195,3993,3993
0,183,8994,2790,0,0,0,USD,0,90624,102,36,0,3994,3994
0,638,5581,1925,56,0,1,USD,48,90627,6,147,0,3995,3995
0,692,9214,2586,0,0,1,USD,0,90629,79,125,0,3996,3996
0,874,420,2066,0,0,1,USD,0,90632,307,44,85,3997,3997
0,333,2789,614,0,0,1,USD,0,90633,71,200,0,3998,3998
0,767,566,827,0,0,0,USD,0,90635,368,15,0,3999,3999
0,410,7068,2436,0,0,1,USD,0,90641,260,79,65,4000,4000
0,192,3629,495,0,0,1,USD,0,90644,31,175,0,4001,4001
0,85,3949,1359,0,0,1,USD,0,90647,109,7,0,4002,4002
0,60,9709,1766,0,0,1,USD,0,90649,77,353,195,4003,4003
0,919,718,1405,0,0,1,USD,0,90650,82,165,0,4004,4004
9380,447,7738,1453,0,0,1,USD,0,90651,109,86,0,4005,4005
0,179,2040,792,0,0,1,USD,0,90652,418,178,0,4006,4006
0,458,5316,2109,0,0,1,USD,0,90656,57,240,0,4007,4007
0,439,2131,179,0,0,0,USD,0,90658,165,48,300,4008,4008
9392,496,9434,2782,22,0,0,USD,91,90659,21,118,15,4009,4009
0,449,9792,211,0,0,1,USD,0,90660,34,255,0,4010,4010
0,162,8630,939,0,0,1,USD,0,90662,210,44,265,4011,4011
0,528,2321,691,1,0,1,USD,51,90663,154,16,0,4012,4012
0,691,6548,1849,0,0,1,USD,0,90664,6,134,0,4013,4013
0,805,1297,2189,0,0,1,USD,0,90665,230,38,0,4014,4014
0,839,9881,1163,0,0,1,USD,0,90666,84,192,0,4015,4015
0,751,1507,1785,0,0,1,USD,0,90672,31,261,220,4016,4016
0,272,2385,535,0,0,1,USD,0,90673,182,63,0,4017,4017
0,179,7530,927,0,0,1,USD,0,90674,88,139,210,4018,4018
0,549,4610,24,0,0,1,USD,0,90677,59,206,0,4019,4019
0,891,2131,1782,0,0,1,USD,0,90680,229,10,0,4020,4020
0,394,7715,1261,0,0,1,USD,0,90681,74,186,0,4021,4021
0,137,3484,937,0,0,1,USD,0,90682,43,189,0,4022,4022
0,185,6389,1181,0,0,1,USD,0,90684,115,179,0,4023,4023
0,716,1830,1852,0,0,0,USD,0,90687,25,161,0,4024,4024
0,313,1143,1382,118,100,1,USD,78,90689,19,478,0,4025,4025
0,81,8274,648,0,0,1,USD,0,90690,14,238,0,4026,4026
0,886,9445,650,0,87,1,USD,0,90694,36,160,0,4027,4027
0,812,3803,2973,0,0,1,USD,0,90696,24,123,-35,4028,4028
0,389,6880,496,0,0,1,USD,0,90698,5,107,45,4029,4029
0,352,779,2239,0,0,1,USD,0,90700,22,128,0,4030,4030
0,705,5393,464,0,0,1,USD,0,90703,216,58,0,4031,4031
0,363,5277,798,0,0,1,USD,0,90705,11,118,0,4032,4032
0,87,7304,1341,0,0,1,USD,0,90706,10,157,0,4033,4033
0,931,6702,1081,0,0,1,USD,0,90707,9,147,0,4034,4034
0,765,5386,1624,0,0,1,USD,0,90708,25,190,0,4035,4035
0,527,8424,2116,0,0,1,USD,0,90715,34,434,45,4036,4036
0,773,6032,1844,5,0,1,USD,76,90717,326,107,0,4037,4037
0,321,3951,822,0,0,0,USD,0,90718,31,295,0,4038,4038
0,492,8137,2057,0,0,1,USD,0,90719,185,16,0,4039,4039
0,715,9317,2020,0,0,1,USD,0,90720,10,104,0,4040,4040
0,453,1195,136,0,0,1,USD,0,90721,118,162,0,4041,4041
5544,603,2372,1034,0,0,0,USD,0,90724,101,3,0,4042,4042
0,574,6253,2966,0,0,1,USD,0,90725,75,133,-95,4043,4043
0,952,2373,111,0,0,1,USD,0,90728,14,198,0,4044,4044
0,693,7555,2127,0,0,0,USD,0,90729,20,102,0,4045,4045
0,485,3417,2119,126,0,1,USD,67,90731,327,79,0,4046,4046
0,64,4667,181,0,0,0,USD,0,90736,35,101,0,4047,4047
0,965,7244,1197,0,0,1,USD,0,90738,68,333,-15,4048,4048
0,319,8443,2867,0,0,1,USD,0,90739,299,237,0,4049,4049
0,223,6717,2429,0,0,1,USD,0,90740,92,137,100,4050,4050
0,399,5600,70,370,0,1,USD,87,90741,139,24,0,4051,4051
0,892,3830,702,0,0,1,USD,0,90742,155,132,0,4052,4052
0,290,4966,2992,0,0,1,USD,0,90745,44,107,0,4053,4053
0,881,3619,2532,0,0,1,USD,0,90747,1,178,0,4054,4054
0,419,9984,1149,0,0,1,USD,0,90749,22,179,0,4055,4055
0,254,6585,592,0,0,1,USD,0,90751,184,13,0,4056,4056
0,272,7025,988,0,0,1,USD,0,90753,18,174,0,4057,4057
0,397,1632,301,0,0,1,USD,0,90754,67,237,0,4058,4058
0,938,6813,362,0,0,1,USD,0,90759,8,108,105,4059,4059
0,876,4704,2410,0,0,1,USD,0,90761,160,31,0,4060,4060
0,999,360,401,0,0,1,USD,0,90767,49,166,0,4061,4061
0,363,601,1088,68,0,1,USD,84,90769,62,119,0,4062,4062
0,416,3848,360,0,0,1,USD,0,90770,3,134,0,4063,4063
0,544,8843,1071,0,0,1,USD,0,90771,217,142,0,4064,4064
0,234,8939,1311,0,0,1,USD,0,90775,18,192,0,4065,4065
0,336,8010,220,0,0,1,USD,0,90776,31,130,0,4066,4066
0,28,5122,1430,0,0,1,USD,0,90778,10,216,0,4067,4067
0,32,6285,1887,0,0,1,USD,0,90779,42,265,80,4068,4068
0,608,743,2583,0,0,1,USD,0,90780,56,163,0,4069,4069
0,653,6483,2704,0,0,0,USD,0,90781,151,141,45,4070,4070
0,313,1633,405,0,0,1,USD,0,90782,141,1,0,4071,4071
0,736,5644,1342,0,0,1,USD,0,90783,85,179,0,4072,4072
0,285,4690,531,0,0,1,USD,0,90786,36,225,0,4073,4073
0,301,1726,1789,0,0,1,USD,0,90793,129,39,0,4074,4074
0,767,6326,74,0,0,1,USD,0,90796,162,23,0,4075,4075
0,258,1136,325,0,0,1,USD,0,90797,368,64,0,4076,4076
0,676,3056,290,0,0,1,USD,0,90799,206,89,0,4077,4077
0,297,1070,2068,0,0,1,USD,0,90800,60,240,0,4078,4078
0,37,1667,1090,0,0,1,USD,0,90802,14,164,0,4079,4079
0,662,1466,406,0,0,1,USD,0,90805,17,167,0,4080,4080
0,566,6392,1117,0,0,1,USD,0,90807,158,220,150,4081,4081
0,729,7957,2727,0,0,1,USD,0,90809,120,54,0,4082,4082
0,987,6843,2991,0,0,1,USD,0,90813,62,106,0,4083,4083
0,683,7231,1448,0,0,1,USD,0,90815,87,112,0,4084,4084
0,988,2430,2324,0,0,1,USD,0,90816,18,145,0,4085,4085
0,193,419,924,0,0,1,USD,0,90817,237,61,105,4086,4086
0,814,7226,1236,0,0,1,USD,0,90818,36,110,0,4087,4087
0,760,4789,2900,0,0,1,USD,0,90819,23,106,0,4088,4088
0,542,214,1668,0,0,1,USD,0,90820,34,190,0,4089,4089
0,450,5932,469,0,0,0,USD,0,90821,42,154,0,4090,4090
0,415,5743,1511,0,0,1,USD,0,90822,44,125,0,4091,4091
0,965,6141,895,0,0,1,USD,0,90827,35,158,100,4092,4092
0,272,8477,2968,0,50,0,USD,0,90828,53,147,0,4093,4093
0,536,7732,633,0,62,1,USD,0,90830,131,49,0,4094,4094
0,711,9691,911,0,0,1,USD,0,90833,82,108,0,4095,4095
0,752,3771,65,0,32,1,USD,0,90838,9,159,80,4096,4096
0,609,5321,695,0,93,1,USD,0,90839,96,130,55,4097,4097
0,297,9411,812,0,0,1,USD,0,90840,92,129,0,4098,4098
0,323,4980,1033,0,0,1,USD,0,90843,12,115,0,4099,4099
0,355,4309,1258,0,0,1,USD,0,90846,138,168,65,4100,4100
0,237,3067,2952,0,0,1,USD,0,90847,247,25,0,4101,4101
0,390,1098,2543,0,32,0,USD,0,90850,14,179,0,4102,4102
8301,675,2864,1438,0,0,1,USD,0,90851,28,137,0,4103,4103
0,86,7661,1316,0,69,1,USD,0,90855,189,363,0,4104,4104
0,309,4379,491,0,0,1,USD,0,90858,357,45,250,4105,4105
0,965,7742,1692,0,0,1,USD,0,90859,132,11,0,4106,4106
0,261,4532,1309,0,0,1,USD,0,90861,24,109,0,4107,4107
0,363,8852,2999,0,0,1,USD,0,90863,32,220,70,4108,4108
0,183,1249,2819,0,0,1,USD,0,90866,2,296,0,4109,4109
0,553,6341,1832,0,0,1,USD,0,90869,170,2,0,4110,4110
0,792,6002,1306,0,0,1,USD,0,90871,11,215,80,4111,4111
0,824,3465,1105,0,0,1,USD,0,90872,208,4,0,4112,4112
0,42,4653,2816,0,0,1,USD,0,90875,211,29,0,4113,4113
0,653,6336,2217,0,0,1,USD,0,90876,62,149,0,4114,4114
0,106,4126,625,0,0,1,USD,0,90877,20,104,0,4115,4115
0,921,8610,1958,0,0,1,USD,0,90878,137,32,0,4116,4116
0,657,9829,2111,0,0,1,USD,0,90880,43,330,0,4117,4117
0,269,2336,2209,0,0,1,USD,0,90881,12,108,0,4118,4118
0,834,4649,1524,0,0,1,USD,0,90882,178,71,0,4119,4119
0,870,2185,817,0,0,1,USD,0,90885,145,118,0,4120,4120
0,261,4066,1674,6,0,1,USD,31,90886,81,283,0,4121,4121
0,159,9126,2396,0,0,1,USD,0,90887,377,98,0,4122,4122
0,380,9765,1146,0,0,1,USD,0,90888,212,118,0,4123,4123
0,896,3666,1132,0,0,1,USD,0,90890,74,103,0,4124,4124
0,100,5393,2012,127,0,1,USD,78,90891,42,123,115,4125,4125
0,718,4851,1319,0,0,1,USD,0,90893,143,9,0,4126,4126
0,707,5551,1084,0,0,1,USD,0,90897,28,111,0,4127,4127
0,138,484,1799,0,0,1,USD,0,90900,79,112,0,4128,4128
0,358,2412,768,0,0,1,USD,0,90901,69,226,0,4129,4129
0,912,2723,117,0,0,1,USD,0,90904,202,137,0,4130,4130
0,289,9185,2820,0,0,0,USD,0,90905,45,166,0,4131,4131
0,855,3826,2147,0,0,1,USD,0,90909,275,97,0,4132,4132
0,964,6628,511,0,0,1,USD,0,90910,602,23,0,4133,4133
0,764,8072,905,0,0,1,USD,0,90912,21,223,0,4134,4134
0,418,4602,290,0,0,1,USD,0,90915,55,144,125,4135,4135
0,350,3258,1753,0,0,1,USD,0,90916,11,125,0,4136,4136
0,58,1652,927,0,0,1,USD,0,90917,122,45,0,4137,4137
0,103,6368,617,1,0,1,USD,59,90919,108,38,0,4138,4138
0,352,6437,907,0,74,1,USD,0,90920,86,195,255,4139,4139
0,362,9164,1934,0,0,1,USD,0,90922,65,113,0,4140,4140
0,304,231,632,0,0,1,USD,0,90924,54,186,0,4141,4141
0,835,2351,2794,0,0,1,USD,0,90926,100,340,0,4142,4142
0,905,1934,956,0,0,1,USD,0,90930,130,32,0,4143,4143
0,544,4078,380,106,0,1,USD,37,90931,1,139,0,4144,4144
0,184,9744,2886,51,0,1,USD,74,90933,19,266,0,4145,4145
0,833,3669,2515,0,0,1,USD,0,90934,143,8,225,4146,4146
0,813,9601,1646,0,0,1,USD,0,90935,105,46,0,4147,4147
0,933,6519,2712,0,0,1,USD,0,90936,17,137,0,4148,4148
0,859,7087,2385,0,0,1,USD,0,90939,77,186,0,4149,4149
5448,220,840,200,0,0,1,USD,0,90940,84,331,0,4150,4150
3201,751,3963,2799,0,0,1,USD,0,90943,3,142,190,4151,4151
0,939,4627,2628,0,0,0,USD,0,90944,11,127,0,4152,4152
0,582,4772,2173,0,0,1,USD,0,90945,4,164,0,4153,4153
0,222,8411,1227,0,0,1,USD,0,90948,488,1,0,4154,4154
0,662,4857,2619,0,0,0,USD,0,90953,33,106,0,4155,4155
0,530,701,1699,0,0,1,USD,0,90954,152,56,0,4156,4156
0,649,9239,145,0,0,1,USD,0,90955,52,140,140,4157,4157
0,798,5357,452,0,88,1,USD,0,90956,38,114,0,4158,4158
0,630,455,1402,0,0,1,USD,0,90958,111,49,165,4159,4159
0,620,8724,1851,0,0,1,USD,0,90960,87,129,245,4160,4160
0,364,2107,2028,0,0,0,USD,0,90961,80,128,0,4161,4161
0,415,8927,1604,0,0,1,USD,0,90962,8,104,0,4162,4162
0,840,3036,1207,0,0,1,USD,0,90965,190,6,0,4163,4163
2380,984,8392,2683,0,0,1,USD,0,90966,27,170,0,4164,4164
0,822,7738,1796,0,0,1,USD,0,90972,167,65,0,4165,4165
0,953,5531,1256,53,0,1,USD,81,90974,23,233,0,4166,4166
0,190,5450,2517,91,0,1,USD,45,90977,95,128,0,4167,4167
0,747,8792,1524,0,0,1,USD,0,90978,399,52,0,4168,4168
0,669,1501,2190,0,0,1,USD,0,90980,13,245,125,4169,4169
0,770,3850,1187,0,0,1,USD,0,90981,39,155,0,4170,4170
0,742,1681,1379,0,0,1,USD,0,90982,177,96,85,4171,4171
0,789,5410,493,0,0,1,USD,0,90985,19,182,0,4172,4172
0,914,2271,586,0,0,1,USD,0,90986,4,112,0,4173,4173
0,766,2983,2924,0,0,1,USD,0,90989,31,133,0,4174,4174
0,762,5490,114,0,0,1,USD,0,90990,9,248,0,4175,4175
0,54,8047,2860,0,0,1,USD,0,90991,18,233,0,4176,4176
0,881,1384,2448,0,0,1,USD,0,90993,16,103,0,4177,4177
0,46,9978,2038,0,0,0,USD,0,90994,74,139,0,4178,4178
0,276,8497,2689,0,0,1,USD,0,90995,12,118,0,4179,4179
0,438,7432,2426,0,0,1,USD,0,90996,29,118,0,4180,4180
0,67,9571,1643,0,0,1,USD,0,90997,15,119,0,4181,4181
4072,876,3893,761,0,0,1,USD,0,91003,326,30,0,4182,4182
0,116,3378,2594,0,0,1,USD,0,91004,70,142,0,4183,4183
9432,862,4435,2869,0,0,0,USD,0,91006,23,134,0,4184,4184
0,677,3353,1556,0,0,1,USD,0,91007,68,273,150,4185,4185
0,881,4870,535,0,0,1,USD,0,91008,96,241,0,4186,4186
2053,83,2006,693,0,0,1,USD,0,91009,15,129,0,4187,4187
817,989,9455,2951,0,0,1,USD,0,91011,185,13,60,4188,4188
0,594,8158,2016,0,0,1,USD,0,91013,35,174,60,4189,4189
0,436,6356,1883,0,0,1,USD,0,91014,55,386,75,4190,4190
0,853,8860,351,0,0,0,USD,0,91015,53,288,125,4191,4191
0,791,5737,1661,0,0,1,USD,0,91016,109,12,80,4192,4192
0,610,9077,2750,0,0,1,USD,0,91017,51,101,0,4193,4193
5478,48,8759,1222,0,0,1,USD,0,91018,13,122,150,4194,4194
0,565,5537,1173,0,0,1,USD,0,91023,81,113,20,4195,4195
0,262,815,2573,0,0,1,USD,0,91025,302,3,255,4196,4196
0,2,9307,2913,0,0,1,USD,0,91026,10,121,0,4197,4197
0,554,7470,67,0,0,1,USD,0,91027,75,181,0,4198,4198
0,973,8900,1978,0,0,1,USD,0,91028,195,7,0,4199,4199
